seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,route_fallbacks,route_switches,route_history,daily_cash,field_counts,market_counts,market_quantities,candidate,opponent,v009_state
733,0,108030.0,158498.0,-50468.0,loss,DONE,DONE,1,719,0,0,0.66575,1.1725423000000001,1.41487994,46.763833,3.1514112500008196,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 9423.0, ""11"": 13915.0, ""12"": 11387.0, ""13"": 14899.0, ""14"": 19146.0, ""15"": 21727.0, ""16"": 22881.0, ""17"": 26244.0, ""18"": 31922.0, ""19"": 37523.0, ""2"": 82.0, ""20"": 48794.0, ""21"": 59442.0, ""22"": 63396.0, ""23"": 69364.0, ""24"": 71902.0, ""25"": 84594.0, ""26"": 89443.0, ""27"": 95136.0, ""28"": 107558.0, ""3"": 136.0, ""4"": 97.0, ""5"": 398.0, ""6"": 663.0, ""7"": 93.0, ""8"": 561.0, ""9"": 1761.0}","{""BUILD_PASTURE"": 12, ""CARE"": 248, ""COLLECT_FERTILIZER"": 269, ""DIG"": 22, ""DROP"": 90, ""EAST"": 914, ""FEED"": 252, ""HARVEST"": 191, ""NORTH"": 1355, ""PASS"": 1633, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 950, ""WATER"": 709, ""WEST"": 1102}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 201, ""BUY_SEED"": 47, ""HIRE"": 319, ""SELL"": 194}","{""BUY_ANIMAL:COW"": 3, ""BUY_ANIMAL:SHEEP"": 9, ""BUY_PRODUCT:WHEAT"": 525, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 113, ""SELL:MILK"": 92, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 387, ""SELL:WOOL"": 196}",v009a_market_memory,frontier,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 10092, ""MILK"": 9894, ""STRAWBERRY"": 9872, ""WOOL"": 9900}, ""previous_prices"": {""MELON"": 165.0, ""MILK"": 249.0, ""STRAWBERRY"": 215.0, ""WOOL"": 240.0}, ""reduced_sells"": 35, ""regimes"": {""MELON"": ""GLUT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 11}"
733,1,105092.0,151725.0,-46633.0,loss,DONE,DONE,1,719,0,0,0.649042,1.1549753,1.346234940000001,1.544625,3.284282542001165,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 9423.0, ""11"": 13915.0, ""12"": 11387.0, ""13"": 14899.0, ""14"": 19146.0, ""15"": 21725.0, ""16"": 22882.0, ""17"": 26170.0, ""18"": 31062.0, ""19"": 38562.0, ""2"": 82.0, ""20"": 45272.0, ""21"": 51762.0, ""22"": 59316.0, ""23"": 65805.0, ""24"": 71425.0, ""25"": 85736.0, ""26"": 87775.0, ""27"": 93927.0, ""28"": 104091.0, ""3"": 136.0, ""4"": 97.0, ""5"": 398.0, ""6"": 663.0, ""7"": 93.0, ""8"": 561.0, ""9"": 1761.0}","{""BUILD_PASTURE"": 12, ""CARE"": 243, ""COLLECT_FERTILIZER"": 269, ""DIG"": 15, ""DROP"": 82, ""EAST"": 872, ""FEED"": 253, ""HARVEST"": 190, ""NORTH"": 1284, ""PASS"": 1691, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 946, ""WATER"": 749, ""WEST"": 1094}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 199, ""BUY_SEED"": 49, ""HIRE"": 317, ""SELL"": 195}","{""BUY_ANIMAL:COW"": 3, ""BUY_ANIMAL:SHEEP"": 9, ""BUY_PRODUCT:WHEAT"": 529, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 111, ""SELL:MILK"": 92, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 399, ""SELL:WOOL"": 194}",v009a_market_memory,frontier,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 10090, ""MILK"": 9948, ""STRAWBERRY"": 9897, ""WOOL"": 9898}, ""previous_prices"": {""MELON"": 169.0, ""MILK"": 223.0, ""STRAWBERRY"": 205.0, ""WOOL"": 240.0}, ""reduced_sells"": 43, ""regimes"": {""MELON"": ""GLUT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 13}"
17,0,139270.0,3484.0,135786.0,win,DONE,DONE,1,719,0,0,0.615208,1.0931083000000004,1.2596474400000006,1.50675,2.1929883749980945,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10293.0, ""11"": 12820.0, ""12"": 12500.0, ""13"": 17785.0, ""14"": 18090.0, ""15"": 19803.0, ""16"": 28532.0, ""17"": 31246.0, ""18"": 35501.0, ""19"": 43276.0, ""2"": 91.0, ""20"": 60700.0, ""21"": 76193.0, ""22"": 80610.0, ""23"": 86196.0, ""24"": 92942.0, ""25"": 106439.0, ""26"": 108781.0, ""27"": 122006.0, ""28"": 135363.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 737.0, ""7"": 226.0, ""8"": 516.0, ""9"": 1705.0}","{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 273, ""DIG"": 17, ""DROP"": 86, ""EAST"": 943, ""FEED"": 260, ""HARVEST"": 203, ""NORTH"": 1323, ""PASS"": 1661, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 103, ""SOUTH"": 908, ""WATER"": 740, ""WEST"": 1141}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 197, ""BUY_SEED"": 51, ""HIRE"": 321, ""SELL"": 187}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 537, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 120, ""SELL:MILK"": 224, ""SELL:STRAWBERRY"": 125, ""SELL:WHEAT"": 397, ""SELL:WOOL"": 81}",v009b_public_meta_counter,starter,"{""activation_count"": 0, ""active"": false, ""checkpoints"": 24, ""confidence"": 0, ""deactivation_count"": 0, ""extra_sells"": 0, ""last_score"": 0, ""last_step"": 718, ""low_streak"": 24, ""modified_sells"": 0, ""previous_inventory"": {""MELON"": 9980, ""MILK"": 9706, ""STRAWBERRY"": 9607, ""WOOL"": 9869}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 309.0, ""STRAWBERRY"": 287.0, ""WOOL"": 242.0}, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 0}"
17,1,138229.0,3499.0,134730.0,win,DONE,DONE,1,719,0,0,0.615,1.0960417000000002,1.3069406200000002,1.401625,2.1941865409971797,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10272.0, ""11"": 13228.0, ""12"": 13076.0, ""13"": 18237.0, ""14"": 21217.0, ""15"": 22884.0, ""16"": 27855.0, ""17"": 32786.0, ""18"": 35237.0, ""19"": 45509.0, ""2"": 91.0, ""20"": 61121.0, ""21"": 71970.0, ""22"": 80631.0, ""23"": 86446.0, ""24"": 90300.0, ""25"": 93860.0, ""26"": 104170.0, ""27"": 119104.0, ""28"": 133033.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 163.0, ""8"": 504.0, ""9"": 1913.0}","{""BUILD_PASTURE"": 12, ""CARE"": 239, ""COLLECT_FERTILIZER"": 271, ""DIG"": 15, ""DROP"": 88, ""EAST"": 952, ""FEED"": 259, ""HARVEST"": 212, ""NORTH"": 1357, ""PASS"": 1600, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 949, ""WATER"": 744, ""WEST"": 1121}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 216, ""BUY_SEED"": 59, ""HIRE"": 322, ""SELL"": 192}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 551, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 39, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 119, ""SELL:MILK"": 177, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 420, ""SELL:WOOL"": 130}",v009b_public_meta_counter,starter,"{""activation_count"": 0, ""active"": false, ""checkpoints"": 24, ""confidence"": 0, ""deactivation_count"": 0, ""extra_sells"": 0, ""last_score"": 0, ""last_step"": 718, ""low_streak"": 24, ""modified_sells"": 0, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9749, ""STRAWBERRY"": 9610, ""WOOL"": 9666}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 298.0, ""STRAWBERRY"": 286.0, ""WOOL"": 250.0}, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 0}"
42,0,139426.0,3495.0,135931.0,win,DONE,DONE,1,719,0,0,0.610708,1.1115667,1.2408569400000002,1.470083,2.212431291001849,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 8215.0, ""11"": 13125.0, ""12"": 15419.0, ""13"": 18167.0, ""14"": 18633.0, ""15"": 20532.0, ""16"": 28678.0, ""17"": 31673.0, ""18"": 33402.0, ""19"": 43859.0, ""2"": 91.0, ""20"": 61210.0, ""21"": 79244.0, ""22"": 81171.0, ""23"": 85417.0, ""24"": 93338.0, ""25"": 107875.0, ""26"": 110654.0, ""27"": 121636.0, ""28"": 135354.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 127.0, ""8"": 1892.0, ""9"": 1826.0}","{""BUILD_PASTURE"": 12, ""CARE"": 240, ""COLLECT_FERTILIZER"": 272, ""DIG"": 25, ""DROP"": 91, ""EAST"": 921, ""FEED"": 264, ""HARVEST"": 201, ""NORTH"": 1301, ""PASS"": 1636, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 1004, ""WATER"": 728, ""WEST"": 1096}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 198, ""BUY_SEED"": 48, ""HIRE"": 320, ""SELL"": 180}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 530, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 119, ""SELL:MILK"": 246, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 68}",v009b_public_meta_counter,starter,"{""activation_count"": 0, ""active"": false, ""checkpoints"": 24, ""confidence"": 0, ""deactivation_count"": 0, ""extra_sells"": 0, ""last_score"": 0, ""last_step"": 718, ""low_streak"": 24, ""modified_sells"": 0, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9764, ""STRAWBERRY"": 9585, ""WOOL"": 9748}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 294.0, ""STRAWBERRY"": 291.0, ""WOOL"": 247.0}, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 0}"
42,1,140738.0,3497.0,137241.0,win,DONE,DONE,1,719,0,0,0.605333,1.0933083000000001,1.2916024400000008,1.660292,2.17038308300107,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 8298.0, ""11"": 13105.0, ""12"": 12816.0, ""13"": 18291.0, ""14"": 18594.0, ""15"": 20450.0, ""16"": 25606.0, ""17"": 30256.0, ""18"": 34349.0, ""19"": 46117.0, ""2"": 91.0, ""20"": 62538.0, ""21"": 78254.0, ""22"": 84490.0, ""23"": 86343.0, ""24"": 92825.0, ""25"": 103379.0, ""26"": 112693.0, ""27"": 122642.0, ""28"": 136963.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 222.0, ""8"": 1794.0, ""9"": 1857.0}","{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 274, ""DIG"": 19, ""DROP"": 88, ""EAST"": 908, ""FEED"": 261, ""HARVEST"": 200, ""NORTH"": 1344, ""PASS"": 1680, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 952, ""WATER"": 745, ""WEST"": 1073}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 214, ""BUY_SEED"": 42, ""HIRE"": 320, ""SELL"": 184}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 538, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 32, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 119, ""SELL:MILK"": 239, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 391, ""SELL:WOOL"": 64}",v009b_public_meta_counter,starter,"{""activation_count"": 0, ""active"": false, ""checkpoints"": 24, ""confidence"": 0, ""deactivation_count"": 0, ""extra_sells"": 0, ""last_score"": 0, ""last_step"": 718, ""low_streak"": 24, ""modified_sells"": 0, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9775, ""STRAWBERRY"": 9462, ""WOOL"": 9708}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 290.0, ""STRAWBERRY"": 315.0, ""WOOL"": 249.0}, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 0}"
2026,0,136263.0,3493.0,132770.0,win,DONE,DONE,1,719,0,0,0.623167,1.1124872,1.3390693200000001,29.437917,2.2367942089986173,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10761.0, ""11"": 12261.0, ""12"": 12339.0, ""13"": 17249.0, ""14"": 20508.0, ""15"": 23425.0, ""16"": 26801.0, ""17"": 31634.0, ""18"": 34780.0, ""19"": 45856.0, ""2"": 91.0, ""20"": 61046.0, ""21"": 70844.0, ""22"": 79342.0, ""23"": 85416.0, ""24"": 87988.0, ""25"": 98269.0, ""26"": 108969.0, ""27"": 116530.0, ""28"": 131349.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 104.0, ""8"": 263.0, ""9"": 1396.0}","{""BUILD_PASTURE"": 12, ""CARE"": 242, ""COLLECT_FERTILIZER"": 267, ""DIG"": 17, ""DROP"": 88, ""EAST"": 900, ""FEED"": 263, ""HARVEST"": 202, ""NORTH"": 1334, ""PASS"": 1661, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 1015, ""WATER"": 753, ""WEST"": 1128}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 206, ""BUY_SEED"": 56, ""HIRE"": 325, ""SELL"": 197}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 537, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 41, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 267, ""SELL:MELON"": 119, ""SELL:MILK"": 131, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 407, ""SELL:WOOL"": 178}",v009b_public_meta_counter,starter,"{""activation_count"": 0, ""active"": false, ""checkpoints"": 24, ""confidence"": 0, ""deactivation_count"": 0, ""extra_sells"": 0, ""last_score"": 0, ""last_step"": 718, ""low_streak"": 24, ""modified_sells"": 0, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9757, ""STRAWBERRY"": 9537, ""WOOL"": 9714}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 295.0, ""STRAWBERRY"": 301.0, ""WOOL"": 249.0}, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 0}"
2026,1,135325.0,3493.0,131832.0,win,DONE,DONE,1,719,0,0,0.611125,1.0724039,1.2855620000000012,1.4175,2.2160515419964213,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10761.0, ""11"": 12261.0, ""12"": 12339.0, ""13"": 17249.0, ""14"": 20468.0, ""15"": 23384.0, ""16"": 26853.0, ""17"": 31603.0, ""18"": 33356.0, ""19"": 40289.0, ""2"": 91.0, ""20"": 58512.0, ""21"": 66501.0, ""22"": 76326.0, ""23"": 82272.0, ""24"": 86940.0, ""25"": 95440.0, ""26"": 105159.0, ""27"": 116154.0, ""28"": 131413.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 104.0, ""8"": 263.0, ""9"": 1396.0}","{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 273, ""DIG"": 17, ""DROP"": 79, ""EAST"": 903, ""FEED"": 260, ""HARVEST"": 201, ""NORTH"": 1300, ""PASS"": 1670, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 995, ""WATER"": 759, ""WEST"": 1120}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 200, ""BUY_SEED"": 56, ""HIRE"": 323, ""SELL"": 193}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 119, ""SELL:MILK"": 126, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 393, ""SELL:WOOL"": 176}",v009b_public_meta_counter,starter,"{""activation_count"": 0, ""active"": false, ""checkpoints"": 24, ""confidence"": 0, ""deactivation_count"": 0, ""extra_sells"": 0, ""last_score"": 0, ""last_step"": 718, ""low_streak"": 24, ""modified_sells"": 0, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9752, ""STRAWBERRY"": 9537, ""WOOL"": 9712}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 297.0, ""STRAWBERRY"": 301.0, ""WOOL"": 249.0}, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 0}"
217,0,134591.0,3497.0,131094.0,win,DONE,DONE,1,719,0,0,0.608792,1.1153127999999999,1.26618444,1.595,2.232548250001855,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 9645.0, ""11"": 12874.0, ""12"": 12623.0, ""13"": 17989.0, ""14"": 18335.0, ""15"": 20096.0, ""16"": 25438.0, ""17"": 30884.0, ""18"": 37163.0, ""19"": 44128.0, ""2"": 91.0, ""20"": 57581.0, ""21"": 76911.0, ""22"": 78846.0, ""23"": 83750.0, ""24"": 92764.0, ""25"": 101678.0, ""26"": 107120.0, ""27"": 117903.0, ""28"": 130929.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 222.0, ""8"": 1794.0, ""9"": 1846.0}","{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 274, ""DIG"": 22, ""DROP"": 82, ""EAST"": 897, ""FEED"": 262, ""HARVEST"": 198, ""NORTH"": 1318, ""PASS"": 1647, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 99, ""SOUTH"": 944, ""WATER"": 749, ""WEST"": 1116}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 49, ""HIRE"": 319, ""SELL"": 181}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 540, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 120, ""SELL:MILK"": 231, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 402, ""SELL:WOOL"": 78}",v009b_public_meta_counter,starter,"{""activation_count"": 0, ""active"": false, ""checkpoints"": 24, ""confidence"": 0, ""deactivation_count"": 0, ""extra_sells"": 0, ""last_score"": 0, ""last_step"": 718, ""low_streak"": 24, ""modified_sells"": 0, ""previous_inventory"": {""MELON"": 9980, ""MILK"": 9749, ""STRAWBERRY"": 9675, ""WOOL"": 9830}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 298.0, ""STRAWBERRY"": 271.0, ""WOOL"": 244.0}, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 0}"
217,1,140567.0,3477.0,137090.0,win,DONE,DONE,1,719,0,0,0.613833,1.093517,1.2951588200000013,1.680292,2.190643625006487,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10492.0, ""11"": 13015.0, ""12"": 15683.0, ""13"": 18265.0, ""14"": 18586.0, ""15"": 24558.0, ""16"": 25807.0, ""17"": 31509.0, ""18"": 38645.0, ""19"": 43574.0, ""2"": 91.0, ""20"": 63105.0, ""21"": 76821.0, ""22"": 81592.0, ""23"": 86388.0, ""24"": 96621.0, ""25"": 102451.0, ""26"": 110608.0, ""27"": 122176.0, ""28"": 135629.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 138.0, ""8"": 664.0, ""9"": 1960.0}","{""BUILD_PASTURE"": 12, ""CARE"": 242, ""COLLECT_FERTILIZER"": 272, ""DIG"": 24, ""DROP"": 92, ""EAST"": 945, ""FEED"": 260, ""HARVEST"": 198, ""NORTH"": 1345, ""PASS"": 1590, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 990, ""WATER"": 731, ""WEST"": 1128}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 216, ""BUY_SEED"": 46, ""HIRE"": 322, ""SELL"": 196}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 532, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 119, ""SELL:MILK"": 208, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 96}",v009b_public_meta_counter,starter,"{""activation_count"": 0, ""active"": false, ""checkpoints"": 24, ""confidence"": 0, ""deactivation_count"": 0, ""extra_sells"": 0, ""last_score"": 0, ""last_step"": 718, ""low_streak"": 24, ""modified_sells"": 0, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9672, ""STRAWBERRY"": 9586, ""WOOL"": 9704}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 317.0, ""STRAWBERRY"": 291.0, ""WOOL"": 249.0}, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 0}"
317,0,132023.0,3475.0,128548.0,win,DONE,DONE,1,719,0,0,0.591958,1.0956083,1.2206093800000006,1.384583,2.199624082997616,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 9731.0, ""11"": 12760.0, ""12"": 12509.0, ""13"": 17969.0, ""14"": 18315.0, ""15"": 19871.0, ""16"": 25491.0, ""17"": 30918.0, ""18"": 38970.0, ""19"": 43906.0, ""2"": 91.0, ""20"": 59012.0, ""21"": 74664.0, ""22"": 78934.0, ""23"": 81055.0, ""24"": 91323.0, ""25"": 97169.0, ""26"": 108737.0, ""27"": 115098.0, ""28"": 128671.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 222.0, ""8"": 1794.0, ""9"": 1846.0}","{""BUILD_PASTURE"": 12, ""CARE"": 248, ""COLLECT_FERTILIZER"": 274, ""DIG"": 28, ""DROP"": 75, ""EAST"": 911, ""FEED"": 258, ""HARVEST"": 195, ""NORTH"": 1271, ""PASS"": 1705, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 99, ""SOUTH"": 917, ""WATER"": 755, ""WEST"": 1098}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 205, ""BUY_SEED"": 44, ""HIRE"": 318, ""SELL"": 172}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 533, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 120, ""SELL:MILK"": 187, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 395, ""SELL:WOOL"": 114}",v009b_public_meta_counter,starter,"{""activation_count"": 0, ""active"": false, ""checkpoints"": 24, ""confidence"": 0, ""deactivation_count"": 0, ""extra_sells"": 0, ""last_score"": 0, ""last_step"": 718, ""low_streak"": 24, ""modified_sells"": 0, ""previous_inventory"": {""MELON"": 9980, ""MILK"": 9723, ""STRAWBERRY"": 9675, ""WOOL"": 9722}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 305.0, ""STRAWBERRY"": 271.0, ""WOOL"": 248.0}, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 0}"
