seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,route_fallbacks,route_switches,route_history,daily_cash,field_counts,high_value_counts,market_counts,market_quantities,eod_unwatered_mean,eod_unwatered_max,eod_weeds_mean,eod_weeds_max,max_consecutive_unwatered,v011_stats,candidate,opponent
17,0,131310.0,0.0,131310.0,win,DONE,DONE,1,719,0,0,0.6975,1.2531128,1.4718556200000013,1.639291,2.365459415996156,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 232, ""COLLECT_FERTILIZER"": 268, ""DIG"": 20, ""DROP"": 87, ""EAST"": 943, ""FEED"": 255, ""HARVEST"": 205, ""NORTH"": 1317, ""PASS"": 1450, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 110, ""SOUTH"": 1015, ""WATER"": 742, ""WEST"": 1185}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 561, ""WATER:MELON"": 160, ""WATER:STRAWBERRY"": 401}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 191, ""BUY_SEED"": 59, ""HIRE"": 318, ""SELL"": 189}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 521, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 40, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 118, ""SELL:MILK"": 198, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 404, ""SELL:WOOL"": 96}",10.586206896551724,31,1.8620689655172413,11,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 72, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1450, ""pass_before"": 1522, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6819, ""unreachable_jobs"": 11122, ""water_jobs_seen"": 27762}",v011a_water_guard,random
17,1,131485.0,0.0,131485.0,win,DONE,DONE,1,719,0,0,0.696042,1.3044080000000002,1.5249974400000008,1.786334,2.3801753749939962,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 233, ""COLLECT_FERTILIZER"": 271, ""DIG"": 21, ""DROP"": 87, ""EAST"": 956, ""FEED"": 255, ""HARVEST"": 205, ""NORTH"": 1316, ""PASS"": 1441, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 110, ""SOUTH"": 1001, ""WATER"": 742, ""WEST"": 1189}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 560, ""WATER:MELON"": 160, ""WATER:STRAWBERRY"": 400}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 192, ""BUY_SEED"": 59, ""HIRE"": 318, ""SELL"": 190}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 40, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 118, ""SELL:MILK"": 198, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 407, ""SELL:WOOL"": 96}",10.551724137931034,31,1.7241379310344827,11,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 69, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1441, ""pass_before"": 1510, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6805, ""unreachable_jobs"": 10937, ""water_jobs_seen"": 27758}",v011a_water_guard,random
42,0,135544.0,10.0,135534.0,win,DONE,DONE,1,719,0,0,0.722541,1.3001752999999998,1.5487175000000009,43.854292,2.3869622919955873,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 241, ""COLLECT_FERTILIZER"": 270, ""DIG"": 24, ""DROP"": 85, ""EAST"": 945, ""FEED"": 259, ""HARVEST"": 199, ""NORTH"": 1311, ""PASS"": 1496, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 1004, ""WATER"": 749, ""WEST"": 1178}","{""HARVEST:HIGH_VALUE"": 67, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 47, ""WATER:HIGH_VALUE"": 584, ""WATER:MELON"": 157, ""WATER:STRAWBERRY"": 427}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 192, ""BUY_SEED"": 50, ""HIRE"": 320, ""SELL"": 198}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 522, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 116, ""SELL:MILK"": 184, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 392, ""SELL:WOOL"": 110}",9.96551724137931,24,1.5862068965517242,10,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 62, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1496, ""pass_before"": 1558, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6985, ""unreachable_jobs"": 11120, ""water_jobs_seen"": 28073}",v011a_water_guard,random
42,1,129356.0,0.0,129356.0,win,DONE,DONE,1,719,0,0,0.685208,1.2677827000000004,1.4917781200000007,47.525084,2.327723499998683,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 264, ""DIG"": 22, ""DROP"": 79, ""EAST"": 993, ""FEED"": 254, ""HARVEST"": 201, ""NORTH"": 1335, ""PASS"": 1442, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 952, ""WATER"": 738, ""WEST"": 1167}","{""HARVEST:HIGH_VALUE"": 73, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 53, ""WATER:HIGH_VALUE"": 563, ""WATER:MELON"": 162, ""WATER:STRAWBERRY"": 401}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 192, ""BUY_SEED"": 57, ""HIRE"": 316, ""SELL"": 180}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 514, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 264, ""SELL:MELON"": 119, ""SELL:MILK"": 216, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 401, ""SELL:WOOL"": 77}",10.241379310344827,26,0.41379310344827586,3,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 98, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1442, ""pass_before"": 1540, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6844, ""unreachable_jobs"": 11127, ""water_jobs_seen"": 27738}",v011a_water_guard,random
2026,0,135123.0,0.0,135123.0,win,DONE,DONE,1,719,0,0,0.703916,1.2856583000000001,1.4849531200000001,1.91025,2.401783291999891,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 244, ""COLLECT_FERTILIZER"": 270, ""DIG"": 24, ""DROP"": 87, ""EAST"": 981, ""FEED"": 251, ""HARVEST"": 203, ""NORTH"": 1354, ""PASS"": 1408, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 105, ""SOUTH"": 977, ""WATER"": 733, ""WEST"": 1173}","{""HARVEST:HIGH_VALUE"": 73, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 53, ""WATER:HIGH_VALUE"": 563, ""WATER:MELON"": 162, ""WATER:STRAWBERRY"": 401}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 197, ""BUY_SEED"": 59, ""HIRE"": 317, ""SELL"": 189}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 569, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 32, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 119, ""SELL:MILK"": 179, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 445, ""SELL:WOOL"": 116}",10.172413793103448,28,0.896551724137931,4,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 70, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1408, ""pass_before"": 1478, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6876, ""unreachable_jobs"": 11101, ""water_jobs_seen"": 27860}",v011a_water_guard,random
2026,1,132004.0,90.0,131914.0,win,DONE,DONE,1,719,0,0,0.685667,1.2659586,1.5013194400000016,1.824458,2.3030596249955124,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 230, ""COLLECT_FERTILIZER"": 268, ""DIG"": 22, ""DROP"": 83, ""EAST"": 969, ""FEED"": 255, ""HARVEST"": 197, ""NORTH"": 1364, ""PASS"": 1513, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 104, ""SOUTH"": 938, ""WATER"": 731, ""WEST"": 1154}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 574, ""WATER:MELON"": 162, ""WATER:STRAWBERRY"": 412}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 203, ""BUY_SEED"": 54, ""HIRE"": 318, ""SELL"": 181}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 521, ""BUY_SEED:CARROT"": 15, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 119, ""SELL:MILK"": 163, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 383, ""SELL:WOOL"": 119}",10.551724137931034,29,0.5862068965517241,10,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 87, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1513, ""pass_before"": 1600, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6942, ""unreachable_jobs"": 12056, ""water_jobs_seen"": 28220}",v011a_water_guard,random
217,0,133839.0,0.0,133839.0,win,DONE,DONE,1,719,0,0,0.697125,1.2776916999999999,1.5037087400000009,1.7105,2.441308374996879,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 238, ""COLLECT_FERTILIZER"": 270, ""DIG"": 22, ""DROP"": 81, ""EAST"": 960, ""FEED"": 254, ""HARVEST"": 202, ""NORTH"": 1369, ""PASS"": 1433, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 942, ""WATER"": 737, ""WEST"": 1192}","{""HARVEST:HIGH_VALUE"": 72, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 52, ""WATER:HIGH_VALUE"": 559, ""WATER:MELON"": 161, ""WATER:STRAWBERRY"": 398}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 203, ""BUY_SEED"": 60, ""HIRE"": 317, ""SELL"": 189}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 519, ""BUY_SEED:CARROT"": 15, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 119, ""SELL:MILK"": 182, ""SELL:STRAWBERRY"": 123, ""SELL:WHEAT"": 399, ""SELL:WOOL"": 114}",9.96551724137931,29,1.5862068965517242,10,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 89, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1433, ""pass_before"": 1522, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6722, ""unreachable_jobs"": 10747, ""water_jobs_seen"": 27433}",v011a_water_guard,random
217,1,134945.0,0.0,134945.0,win,DONE,DONE,1,719,0,0,0.68575,1.2879122,1.5165300600000022,45.338,2.384390583996719,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 273, ""DIG"": 21, ""DROP"": 90, ""EAST"": 911, ""FEED"": 260, ""HARVEST"": 204, ""NORTH"": 1305, ""PASS"": 1595, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 942, ""WATER"": 780, ""WEST"": 1108}","{""HARVEST:HIGH_VALUE"": 67, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 47, ""WATER:HIGH_VALUE"": 607, ""WATER:MELON"": 161, ""WATER:STRAWBERRY"": 446}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 206, ""BUY_SEED"": 49, ""HIRE"": 318, ""SELL"": 187}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 536, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 41, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 119, ""SELL:MILK"": 226, ""SELL:STRAWBERRY"": 120, ""SELL:WHEAT"": 419, ""SELL:WOOL"": 82}",9.206896551724139,25,1.5862068965517242,16,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 72, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1595, ""pass_before"": 1667, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6991, ""unreachable_jobs"": 11643, ""water_jobs_seen"": 28087}",v011a_water_guard,random
317,0,137243.0,0.0,137243.0,win,DONE,DONE,1,719,0,0,0.682709,1.2816455000000002,1.5245305,40.039209,2.3177708329967572,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 266, ""DIG"": 22, ""DROP"": 78, ""EAST"": 964, ""FEED"": 255, ""HARVEST"": 201, ""NORTH"": 1316, ""PASS"": 1545, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 105, ""SOUTH"": 928, ""WATER"": 753, ""WEST"": 1161}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 586, ""WATER:MELON"": 161, ""WATER:STRAWBERRY"": 425}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 194, ""BUY_SEED"": 54, ""HIRE"": 318, ""SELL"": 187}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 526, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 266, ""SELL:MELON"": 119, ""SELL:MILK"": 175, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 401, ""SELL:WOOL"": 111}",9.827586206896552,31,0.8620689655172413,13,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 68, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1545, ""pass_before"": 1613, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6854, ""unreachable_jobs"": 11172, ""water_jobs_seen"": 27990}",v011a_water_guard,random
317,1,128067.0,0.0,128067.0,win,DONE,DONE,1,719,0,0,0.695417,1.2979206000000003,1.4933163200000017,31.831042,2.3670133330015233,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 225, ""COLLECT_FERTILIZER"": 262, ""DIG"": 22, ""DROP"": 75, ""EAST"": 1008, ""FEED"": 252, ""HARVEST"": 198, ""NORTH"": 1355, ""PASS"": 1482, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 931, ""WATER"": 751, ""WEST"": 1175}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 576, ""WATER:MELON"": 158, ""WATER:STRAWBERRY"": 418}","{""BUY_ANIMAL"": 9, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 204, ""BUY_SEED"": 59, ""HIRE"": 319, ""SELL"": 184}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 522, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 35, ""SELL:FERTILIZER"": 262, ""SELL:MELON"": 116, ""SELL:MILK"": 141, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 397, ""SELL:WOOL"": 136}",10.172413793103448,29,0.9655172413793104,13,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 61, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1482, ""pass_before"": 1543, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6745, ""unreachable_jobs"": 10850, ""water_jobs_seen"": 27828}",v011a_water_guard,random
733,0,124109.0,0.0,124109.0,win,DONE,DONE,1,719,0,0,0.688875,1.2928125000000001,1.4957000000000005,1.702167,2.3644788329984294,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 230, ""COLLECT_FERTILIZER"": 263, ""DIG"": 23, ""DROP"": 76, ""EAST"": 956, ""FEED"": 251, ""HARVEST"": 195, ""NORTH"": 1350, ""PASS"": 1467, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 962, ""WATER"": 725, ""WEST"": 1154}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 561, ""WATER:MELON"": 153, ""WATER:STRAWBERRY"": 408}","{""BUY_ANIMAL"": 9, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 197, ""BUY_SEED"": 58, ""HIRE"": 315, ""SELL"": 176}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 263, ""SELL:MELON"": 111, ""SELL:MILK"": 139, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 391, ""SELL:WOOL"": 131}",10.586206896551724,29,1.2413793103448276,13,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 59, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1467, ""pass_before"": 1526, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6844, ""unreachable_jobs"": 11020, ""water_jobs_seen"": 27953}",v011a_water_guard,random
733,1,137255.0,0.0,137255.0,win,DONE,DONE,1,719,0,0,0.693709,1.2794461000000001,1.567400440000003,40.380625,2.343687124994176,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 233, ""COLLECT_FERTILIZER"": 268, ""DIG"": 24, ""DROP"": 81, ""EAST"": 960, ""FEED"": 258, ""HARVEST"": 202, ""NORTH"": 1345, ""PASS"": 1492, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 969, ""WATER"": 729, ""WEST"": 1144}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 560, ""WATER:MELON"": 159, ""WATER:STRAWBERRY"": 401}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 202, ""BUY_SEED"": 57, ""HIRE"": 317, ""SELL"": 175}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 527, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 115, ""SELL:MILK"": 231, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 401, ""SELL:WOOL"": 61}",10.689655172413794,27,1.0344827586206897,6,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 66, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1492, ""pass_before"": 1558, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6908, ""unreachable_jobs"": 11948, ""water_jobs_seen"": 27792}",v011a_water_guard,random
17,0,104931.0,151135.0,-46204.0,loss,DONE,DONE,1,719,0,0,0.712166,1.2761827,1.4607550600000003,1.676333,3.2285944579998613,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 238, ""COLLECT_FERTILIZER"": 268, ""DIG"": 19, ""DROP"": 75, ""EAST"": 922, ""FEED"": 252, ""HARVEST"": 206, ""NORTH"": 1313, ""PASS"": 1581, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 109, ""SOUTH"": 961, ""WATER"": 758, ""WEST"": 1140}","{""HARVEST:HIGH_VALUE"": 73, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 53, ""WATER:HIGH_VALUE"": 585, ""WATER:MELON"": 157, ""WATER:STRAWBERRY"": 428}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 193, ""BUY_SEED"": 49, ""HIRE"": 319, ""SELL"": 182}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 530, ""BUY_SEED:CARROT"": 15, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 39, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 114, ""SELL:MILK"": 210, ""SELL:STRAWBERRY"": 123, ""SELL:WHEAT"": 412, ""SELL:WOOL"": 80}",10.03448275862069,28,1.0689655172413792,11,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 82, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1581, ""pass_before"": 1663, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 6893, ""unreachable_jobs"": 11608, ""water_jobs_seen"": 28016}",v011a_water_guard,hamburger
17,1,97878.0,145710.0,-47832.0,loss,DONE,DONE,1,719,0,0,0.677875,1.260666,1.4865375600000004,1.925375,3.1977950419968693,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 212, ""COLLECT_FERTILIZER"": 267, ""DIG"": 26, ""DROP"": 70, ""EAST"": 892, ""FEED"": 263, ""HARVEST"": 189, ""NORTH"": 1312, ""PASS"": 1499, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 981, ""WATER"": 745, ""WEST"": 1137}","{""HARVEST:HIGH_VALUE"": 69, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 49, ""WATER:HIGH_VALUE"": 594, ""WATER:MELON"": 157, ""WATER:STRAWBERRY"": 437}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 195, ""BUY_SEED"": 51, ""HIRE"": 312, ""SELL"": 176}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 528, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 267, ""SELL:MELON"": 115, ""SELL:MILK"": 178, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 99}",9.689655172413794,24,1.1379310344827587,14,1,"{""base_harvest_jobs"": 0, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 49, ""harvest_jobs_seen"": 0, ""last_step"": 718, ""pass_after"": 1499, ""pass_before"": 1548, ""storage_jobs_seen"": 0, ""unassigned_urgent_jobs"": 7033, ""unreachable_jobs"": 10257, ""water_jobs_seen"": 28210}",v011a_water_guard,hamburger
