seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,route_fallbacks,route_switches,route_history,daily_cash,field_counts,market_counts,market_quantities,candidate,opponent
42,1,104883.0,145705.0,-40822.0,loss,DONE,DONE,1,719,0,0,0.616333,1.1057119000000002,1.3091980000000003,1.538375,3.2317925000024843,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 5463.0, ""11"": 12868.0, ""12"": 10615.0, ""13"": 13858.0, ""14"": 15006.0, ""15"": 17268.0, ""16"": 20958.0, ""17"": 23802.0, ""18"": 26077.0, ""19"": 30211.0, ""2"": 88.0, ""20"": 46777.0, ""21"": 54757.0, ""22"": 57517.0, ""23"": 63529.0, ""24"": 65815.0, ""25"": 78507.0, ""26"": 80883.0, ""27"": 91942.0, ""28"": 103393.0, ""3"": 142.0, ""4"": 101.0, ""5"": 155.0, ""6"": 1611.0, ""7"": 83.0, ""8"": 759.0, ""9"": 1081.0}","{""BUILD_PASTURE"": 12, ""CARE"": 228, ""COLLECT_FERTILIZER"": 270, ""DIG"": 21, ""DROP"": 80, ""EAST"": 904, ""FEED"": 253, ""HARVEST"": 195, ""NORTH"": 1325, ""PASS"": 1711, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 97, ""SOUTH"": 940, ""WATER"": 722, ""WEST"": 1169}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 201, ""BUY_SEED"": 43, ""HIRE"": 322, ""SELL"": 178}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 525, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 41, ""BUY_SEED:WHEAT"": 36, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 114, ""SELL:MILK"": 209, ""SELL:STRAWBERRY"": 138, ""SELL:WHEAT"": 394, ""SELL:WOOL"": 78}",v010a_crop_mix,frontier
2026,0,89443.0,134517.0,-45074.0,loss,DONE,DONE,1,719,0,0,0.544583,1.0886746999999999,1.23978994,1.498792,3.134708999998111,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 6421.0, ""11"": 3003.0, ""12"": 2777.0, ""13"": 2913.0, ""14"": 4846.0, ""15"": 8024.0, ""16"": 9328.0, ""17"": 11815.0, ""18"": 15145.0, ""19"": 18927.0, ""2"": 88.0, ""20"": 30117.0, ""21"": 33740.0, ""22"": 34007.0, ""23"": 35369.0, ""24"": 36781.0, ""25"": 67916.0, ""26"": 67388.0, ""27"": 76088.0, ""28"": 88603.0, ""3"": 142.0, ""4"": 101.0, ""5"": 155.0, ""6"": 1611.0, ""7"": 80.0, ""8"": 8.0, ""9"": 8.0}","{""BUILD_PASTURE"": 12, ""CARE"": 215, ""COLLECT_FERTILIZER"": 256, ""DIG"": 13, ""DROP"": 77, ""EAST"": 753, ""FEED"": 241, ""HARVEST"": 198, ""NORTH"": 1208, ""PASS"": 1796, ""PICKUP"": 74, ""PLACE"": 16, ""PLANT"": 98, ""SOUTH"": 874, ""WATER"": 713, ""WEST"": 988}","{""BUY_ANIMAL"": 10, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 194, ""BUY_SEED"": 33, ""HIRE"": 301, ""SELL"": 181}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 533, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 45, ""BUY_SEED:WHEAT"": 37, ""SELL:FERTILIZER"": 256, ""SELL:MELON"": 111, ""SELL:MILK"": 154, ""SELL:STRAWBERRY"": 160, ""SELL:WHEAT"": 392, ""SELL:WOOL"": 100}",v010a_crop_mix,frontier
2026,1,79504.0,124245.0,-44741.0,loss,DONE,DONE,1,719,0,0,0.538917,1.0743045000000002,1.241838,1.54625,3.1223470000040834,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 6421.0, ""11"": 3003.0, ""12"": 2780.0, ""13"": 2922.0, ""14"": 4816.0, ""15"": 7749.0, ""16"": 8737.0, ""17"": 11186.0, ""18"": 16635.0, ""19"": 17390.0, ""2"": 88.0, ""20"": 28561.0, ""21"": 30384.0, ""22"": 30263.0, ""23"": 30113.0, ""24"": 31003.0, ""25"": 59544.0, ""26"": 59500.0, ""27"": 66528.0, ""28"": 78699.0, ""3"": 142.0, ""4"": 101.0, ""5"": 155.0, ""6"": 1611.0, ""7"": 80.0, ""8"": 8.0, ""9"": 8.0}","{""BUILD_PASTURE"": 12, ""CARE"": 202, ""COLLECT_FERTILIZER"": 253, ""DIG"": 15, ""DROP"": 74, ""EAST"": 732, ""FEED"": 248, ""HARVEST"": 196, ""NORTH"": 1225, ""PASS"": 1764, ""PICKUP"": 74, ""PLACE"": 16, ""PLANT"": 100, ""SOUTH"": 916, ""WATER"": 726, ""WEST"": 957}","{""BUY_ANIMAL"": 10, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 203, ""BUY_SEED"": 35, ""HIRE"": 300, ""SELL"": 181}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 532, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 45, ""BUY_SEED:WHEAT"": 39, ""SELL:FERTILIZER"": 253, ""SELL:MELON"": 110, ""SELL:MILK"": 149, ""SELL:STRAWBERRY"": 160, ""SELL:WHEAT"": 385, ""SELL:WOOL"": 99}",v010a_crop_mix,frontier
217,0,110608.0,156610.0,-46002.0,loss,DONE,DONE,1,719,0,0,0.617666,1.1077587000000002,1.2957974400000007,1.513459,3.1663874160003616,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8396.0, ""11"": 13112.0, ""12"": 10680.0, ""13"": 14181.0, ""14"": 18298.0, ""15"": 22062.0, ""16"": 23977.0, ""17"": 27217.0, ""18"": 30012.0, ""19"": 36815.0, ""2"": 88.0, ""20"": 51616.0, ""21"": 59572.0, ""22"": 66270.0, ""23"": 72739.0, ""24"": 77071.0, ""25"": 81546.0, ""26"": 90074.0, ""27"": 95231.0, ""28"": 109312.0, ""3"": 142.0, ""4"": 103.0, ""5"": 151.0, ""6"": 1687.0, ""7"": 124.0, ""8"": 646.0, ""9"": 865.0}","{""BUILD_PASTURE"": 12, ""CARE"": 246, ""COLLECT_FERTILIZER"": 269, ""DIG"": 21, ""DROP"": 85, ""EAST"": 865, ""FEED"": 255, ""HARVEST"": 188, ""NORTH"": 1338, ""PASS"": 1774, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 95, ""SOUTH"": 960, ""WATER"": 718, ""WEST"": 1099}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 208, ""BUY_SEED"": 41, ""HIRE"": 322, ""SELL"": 174}","{""BUY_ANIMAL:COW"": 4, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 524, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 41, ""BUY_SEED:WHEAT"": 35, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 117, ""SELL:MILK"": 106, ""SELL:STRAWBERRY"": 134, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 192}",v010a_crop_mix,frontier
217,1,112242.0,159385.0,-47143.0,loss,DONE,DONE,1,719,0,0,0.603833,1.1157160000000002,1.292872000000001,1.6885,3.1500627499990514,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8396.0, ""11"": 13112.0, ""12"": 10680.0, ""13"": 14181.0, ""14"": 18338.0, ""15"": 22103.0, ""16"": 24018.0, ""17"": 26433.0, ""18"": 31418.0, ""19"": 36185.0, ""2"": 88.0, ""20"": 51238.0, ""21"": 57166.0, ""22"": 67879.0, ""23"": 71330.0, ""24"": 73164.0, ""25"": 86642.0, ""26"": 90738.0, ""27"": 98757.0, ""28"": 111081.0, ""3"": 142.0, ""4"": 103.0, ""5"": 151.0, ""6"": 1687.0, ""7"": 124.0, ""8"": 646.0, ""9"": 865.0}","{""BUILD_PASTURE"": 12, ""CARE"": 243, ""COLLECT_FERTILIZER"": 270, ""DIG"": 19, ""DROP"": 79, ""EAST"": 880, ""FEED"": 255, ""HARVEST"": 186, ""NORTH"": 1294, ""PASS"": 1753, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 93, ""SOUTH"": 930, ""WATER"": 741, ""WEST"": 1105}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 37, ""HIRE"": 319, ""SELL"": 176}","{""BUY_ANIMAL:COW"": 4, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 524, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 41, ""BUY_SEED:WHEAT"": 32, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 115, ""SELL:MILK"": 103, ""SELL:STRAWBERRY"": 136, ""SELL:WHEAT"": 384, ""SELL:WOOL"": 192}",v010a_crop_mix,frontier
317,0,102186.0,118857.0,-16671.0,loss,DONE,DONE,1,719,0,0,0.61275,1.0909711,1.2645975600000021,68.549833,3.1983513750019483,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8271.0, ""11"": 12691.0, ""12"": 10002.0, ""13"": 13135.0, ""14"": 17238.0, ""15"": 20689.0, ""16"": 22544.0, ""17"": 25249.0, ""18"": 35370.0, ""19"": 36677.0, ""2"": 88.0, ""20"": 51335.0, ""21"": 57424.0, ""22"": 61100.0, ""23"": 65719.0, ""24"": 69358.0, ""25"": 78329.0, ""26"": 81777.0, ""27"": 90205.0, ""28"": 101040.0, ""3"": 142.0, ""4"": 103.0, ""5"": 151.0, ""6"": 1687.0, ""7"": 124.0, ""8"": 772.0, ""9"": 1593.0}","{""BUILD_PASTURE"": 12, ""CARE"": 243, ""COLLECT_FERTILIZER"": 270, ""DIG"": 18, ""DROP"": 94, ""EAST"": 848, ""FEED"": 257, ""HARVEST"": 180, ""NORTH"": 1378, ""PASS"": 1773, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 91, ""SOUTH"": 931, ""WATER"": 740, ""WEST"": 1053}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 204, ""BUY_SEED"": 38, ""HIRE"": 320, ""SELL"": 172}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 532, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 41, ""BUY_SEED:WHEAT"": 33, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 115, ""SELL:MILK"": 67, ""SELL:STRAWBERRY"": 133, ""SELL:WHEAT"": 390, ""SELL:WOOL"": 230}",v010a_crop_mix,frontier
317,1,102186.0,118857.0,-16671.0,loss,DONE,DONE,1,719,0,0,0.604334,1.0858326999999999,1.2514060000000007,1.586167,3.11111762499786,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8271.0, ""11"": 12691.0, ""12"": 10002.0, ""13"": 13135.0, ""14"": 17238.0, ""15"": 20689.0, ""16"": 22544.0, ""17"": 25249.0, ""18"": 35370.0, ""19"": 36677.0, ""2"": 88.0, ""20"": 51335.0, ""21"": 57424.0, ""22"": 61100.0, ""23"": 65719.0, ""24"": 69358.0, ""25"": 78329.0, ""26"": 81777.0, ""27"": 90205.0, ""28"": 101040.0, ""3"": 142.0, ""4"": 103.0, ""5"": 151.0, ""6"": 1687.0, ""7"": 124.0, ""8"": 772.0, ""9"": 1593.0}","{""BUILD_PASTURE"": 12, ""CARE"": 243, ""COLLECT_FERTILIZER"": 270, ""DIG"": 18, ""DROP"": 94, ""EAST"": 848, ""FEED"": 257, ""HARVEST"": 180, ""NORTH"": 1379, ""PASS"": 1773, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 91, ""SOUTH"": 931, ""WATER"": 740, ""WEST"": 1052}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 204, ""BUY_SEED"": 38, ""HIRE"": 320, ""SELL"": 172}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 532, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 41, ""BUY_SEED:WHEAT"": 33, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 115, ""SELL:MILK"": 67, ""SELL:STRAWBERRY"": 133, ""SELL:WHEAT"": 390, ""SELL:WOOL"": 230}",v010a_crop_mix,frontier
733,0,113466.0,159343.0,-45877.0,loss,DONE,DONE,1,719,0,0,0.617125,1.1103580000000002,1.3644098800000029,11.779167,3.2486417909967713,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8437.0, ""11"": 13197.0, ""12"": 10973.0, ""13"": 14548.0, ""14"": 18634.0, ""15"": 22513.0, ""16"": 24361.0, ""17"": 27747.0, ""18"": 32711.0, ""19"": 35418.0, ""2"": 88.0, ""20"": 56985.0, ""21"": 64103.0, ""22"": 66931.0, ""23"": 73203.0, ""24"": 75029.0, ""25"": 89921.0, ""26"": 92403.0, ""27"": 97936.0, ""28"": 112315.0, ""3"": 142.0, ""4"": 103.0, ""5"": 151.0, ""6"": 1688.0, ""7"": 132.0, ""8"": 666.0, ""9"": 877.0}","{""BUILD_PASTURE"": 12, ""CARE"": 246, ""COLLECT_FERTILIZER"": 270, ""DIG"": 19, ""DROP"": 87, ""EAST"": 864, ""FEED"": 254, ""HARVEST"": 191, ""NORTH"": 1310, ""PASS"": 1799, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 93, ""SOUTH"": 953, ""WATER"": 732, ""WEST"": 1101}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 199, ""BUY_SEED"": 39, ""HIRE"": 322, ""SELL"": 168}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 522, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 41, ""BUY_SEED:WHEAT"": 32, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 117, ""SELL:MILK"": 140, ""SELL:STRAWBERRY"": 137, ""SELL:WHEAT"": 377, ""SELL:WOOL"": 164}",v010a_crop_mix,frontier
733,1,113512.0,162611.0,-49099.0,loss,DONE,DONE,1,719,0,0,0.608625,1.0870244,1.2556251200000004,1.442792,3.1399085000011837,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 8437.0, ""11"": 13197.0, ""12"": 10973.0, ""13"": 14548.0, ""14"": 18714.0, ""15"": 22595.0, ""16"": 24360.0, ""17"": 27745.0, ""18"": 30259.0, ""19"": 35661.0, ""2"": 88.0, ""20"": 54649.0, ""21"": 58159.0, ""22"": 66259.0, ""23"": 72116.0, ""24"": 74272.0, ""25"": 85250.0, ""26"": 89679.0, ""27"": 97160.0, ""28"": 111772.0, ""3"": 142.0, ""4"": 103.0, ""5"": 151.0, ""6"": 1688.0, ""7"": 132.0, ""8"": 666.0, ""9"": 877.0}","{""BUILD_PASTURE"": 12, ""CARE"": 247, ""COLLECT_FERTILIZER"": 270, ""DIG"": 22, ""DROP"": 79, ""EAST"": 904, ""FEED"": 253, ""HARVEST"": 192, ""NORTH"": 1293, ""PASS"": 1733, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 95, ""SOUTH"": 946, ""WATER"": 736, ""WEST"": 1123}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 198, ""BUY_SEED"": 42, ""HIRE"": 321, ""SELL"": 174}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 521, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 41, ""BUY_SEED:WHEAT"": 35, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 108, ""SELL:MILK"": 137, ""SELL:STRAWBERRY"": 137, ""SELL:WHEAT"": 383, ""SELL:WOOL"": 166}",v010a_crop_mix,frontier
17,0,104376.0,104375.0,1.0,win,DONE,DONE,1,719,0,0,0.61975,1.1034125000000001,1.24523494,1.490375,3.6114955829980318,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 7115.0, ""11"": 12768.0, ""12"": 10343.0, ""13"": 13606.0, ""14"": 13585.0, ""15"": 14949.0, ""16"": 21743.0, ""17"": 23106.0, ""18"": 28806.0, ""19"": 35857.0, ""2"": 103.0, ""20"": 42317.0, ""21"": 53058.0, ""22"": 57262.0, ""23"": 63058.0, ""24"": 63938.0, ""25"": 76960.0, ""26"": 81105.0, ""27"": 89212.0, ""28"": 103122.0, ""3"": 110.0, ""4"": 129.0, ""5"": 501.0, ""6"": 682.0, ""7"": 132.0, ""8"": 1005.0, ""9"": 1562.0}","{""BUILD_PASTURE"": 12, ""CARE"": 223, ""COLLECT_FERTILIZER"": 268, ""DIG"": 20, ""DROP"": 77, ""EAST"": 848, ""FEED"": 261, ""HARVEST"": 195, ""NORTH"": 1329, ""PASS"": 1640, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 1009, ""WATER"": 755, ""WEST"": 1102}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 191, ""BUY_SEED"": 45, ""HIRE"": 318, ""SELL"": 185}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 535, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 40, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 24, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 105, ""SELL:MILK"": 159, ""SELL:STRAWBERRY"": 135, ""SELL:WHEAT"": 400, ""SELL:WOOL"": 135}",v010b_carrot_half,baseline
17,1,104376.0,104375.0,1.0,win,DONE,DONE,1,719,0,0,0.598833,1.0809205,1.2475481800000003,1.389708,3.542129458001,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 7115.0, ""11"": 12768.0, ""12"": 10343.0, ""13"": 13606.0, ""14"": 13585.0, ""15"": 14949.0, ""16"": 21743.0, ""17"": 23106.0, ""18"": 28806.0, ""19"": 35857.0, ""2"": 103.0, ""20"": 42317.0, ""21"": 53058.0, ""22"": 57262.0, ""23"": 63058.0, ""24"": 63938.0, ""25"": 76960.0, ""26"": 81105.0, ""27"": 89212.0, ""28"": 103122.0, ""3"": 110.0, ""4"": 129.0, ""5"": 501.0, ""6"": 682.0, ""7"": 132.0, ""8"": 1005.0, ""9"": 1562.0}","{""BUILD_PASTURE"": 12, ""CARE"": 223, ""COLLECT_FERTILIZER"": 268, ""DIG"": 19, ""DROP"": 77, ""EAST"": 848, ""FEED"": 261, ""HARVEST"": 195, ""NORTH"": 1329, ""PASS"": 1641, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 1009, ""WATER"": 755, ""WEST"": 1102}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 191, ""BUY_SEED"": 45, ""HIRE"": 318, ""SELL"": 185}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 535, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 40, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 24, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 105, ""SELL:MILK"": 159, ""SELL:STRAWBERRY"": 135, ""SELL:WHEAT"": 400, ""SELL:WOOL"": 135}",v010b_carrot_half,baseline
42,0,110439.0,118014.0,-7575.0,loss,DONE,DONE,1,719,0,0,0.59875,1.0977337,1.25702238,1.590334,3.524760416999925,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 5978.0, ""11"": 7345.0, ""12"": 7079.0, ""13"": 10780.0, ""14"": 13358.0, ""15"": 15140.0, ""16"": 19757.0, ""17"": 22793.0, ""18"": 27354.0, ""19"": 35684.0, ""2"": 103.0, ""20"": 47867.0, ""21"": 50053.0, ""22"": 57272.0, ""23"": 61796.0, ""24"": 70356.0, ""25"": 81236.0, ""26"": 92327.0, ""27"": 94727.0, ""28"": 107488.0, ""3"": 109.0, ""4"": 125.0, ""5"": 504.0, ""6"": 676.0, ""7"": 92.0, ""8"": 33.0, ""9"": 670.0}","{""BUILD_PASTURE"": 12, ""CARE"": 242, ""COLLECT_FERTILIZER"": 263, ""DIG"": 31, ""DROP"": 73, ""EAST"": 898, ""FEED"": 259, ""HARVEST"": 184, ""NORTH"": 1234, ""PASS"": 1591, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 91, ""SOUTH"": 907, ""WATER"": 701, ""WEST"": 1124}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 203, ""BUY_SEED"": 44, ""HIRE"": 308, ""SELL"": 178}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 526, ""BUY_SEED:CARROT"": 8, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 40, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 12, ""SELL:FERTILIZER"": 263, ""SELL:MELON"": 96, ""SELL:MILK"": 153, ""SELL:STRAWBERRY"": 132, ""SELL:WHEAT"": 362, ""SELL:WOOL"": 147}",v010b_carrot_half,baseline
42,1,109391.0,118472.0,-9081.0,loss,DONE,DONE,1,719,0,0,0.573916,1.0843708,1.2880343800000016,1.484125,3.5294680829974823,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 5978.0, ""11"": 7345.0, ""12"": 7079.0, ""13"": 10780.0, ""14"": 13358.0, ""15"": 15183.0, ""16"": 19625.0, ""17"": 22705.0, ""18"": 27313.0, ""19"": 35842.0, ""2"": 103.0, ""20"": 46981.0, ""21"": 49935.0, ""22"": 56928.0, ""23"": 67226.0, ""24"": 71282.0, ""25"": 78458.0, ""26"": 85622.0, ""27"": 92091.0, ""28"": 106549.0, ""3"": 109.0, ""4"": 125.0, ""5"": 504.0, ""6"": 676.0, ""7"": 92.0, ""8"": 33.0, ""9"": 670.0}","{""BUILD_PASTURE"": 12, ""CARE"": 239, ""COLLECT_FERTILIZER"": 269, ""DIG"": 27, ""DROP"": 76, ""EAST"": 891, ""FEED"": 258, ""HARVEST"": 182, ""NORTH"": 1225, ""PASS"": 1642, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 91, ""SOUTH"": 899, ""WATER"": 708, ""WEST"": 1071}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 195, ""BUY_SEED"": 44, ""HIRE"": 307, ""SELL"": 184}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 527, ""BUY_SEED:CARROT"": 8, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 40, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 12, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 98, ""SELL:MILK"": 148, ""SELL:STRAWBERRY"": 132, ""SELL:WHEAT"": 366, ""SELL:WOOL"": 142}",v010b_carrot_half,baseline
2026,0,103247.0,96011.0,7236.0,win,DONE,DONE,1,719,0,0,0.634042,1.0865795,1.2266500000000011,1.449584,3.5186807080026483,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 6424.0, ""11"": 10203.0, ""12"": 9867.0, ""13"": 13652.0, ""14"": 13634.0, ""15"": 16835.0, ""16"": 19983.0, ""17"": 21103.0, ""18"": 25218.0, ""19"": 33383.0, ""2"": 103.0, ""20"": 43565.0, ""21"": 43691.0, ""22"": 51175.0, ""23"": 56890.0, ""24"": 63022.0, ""25"": 70316.0, ""26"": 77647.0, ""27"": 88298.0, ""28"": 99584.0, ""3"": 109.0, ""4"": 125.0, ""5"": 504.0, ""6"": 676.0, ""7"": 111.0, ""8"": 597.0, ""9"": 1067.0}","{""BUILD_PASTURE"": 12, ""CARE"": 219, ""COLLECT_FERTILIZER"": 274, ""DIG"": 14, ""DROP"": 84, ""EAST"": 863, ""FEED"": 259, ""HARVEST"": 193, ""NORTH"": 1305, ""PASS"": 1581, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 97, ""SOUTH"": 1045, ""WATER"": 758, ""WEST"": 1134}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 196, ""BUY_SEED"": 43, ""HIRE"": 318, ""SELL"": 195}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 522, ""BUY_SEED:CARROT"": 10, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 40, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 24, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 103, ""SELL:MILK"": 184, ""SELL:STRAWBERRY"": 135, ""SELL:WHEAT"": 375, ""SELL:WOOL"": 100}",v010b_carrot_half,baseline
2026,1,99924.0,95576.0,4348.0,win,DONE,DONE,1,719,0,0,0.613959,1.0732544000000002,1.2272345000000005,1.406417,3.623080666999158,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 6424.0, ""11"": 10203.0, ""12"": 9865.0, ""13"": 13645.0, ""14"": 13623.0, ""15"": 16820.0, ""16"": 19995.0, ""17"": 21077.0, ""18"": 24762.0, ""19"": 28483.0, ""2"": 103.0, ""20"": 39527.0, ""21"": 46803.0, ""22"": 50990.0, ""23"": 55178.0, ""24"": 59739.0, ""25"": 68600.0, ""26"": 74778.0, ""27"": 84782.0, ""28"": 95931.0, ""3"": 109.0, ""4"": 125.0, ""5"": 504.0, ""6"": 676.0, ""7"": 111.0, ""8"": 597.0, ""9"": 1067.0}","{""BUILD_PASTURE"": 12, ""CARE"": 213, ""COLLECT_FERTILIZER"": 274, ""DIG"": 12, ""DROP"": 77, ""EAST"": 882, ""FEED"": 260, ""HARVEST"": 193, ""NORTH"": 1297, ""PASS"": 1568, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 99, ""SOUTH"": 1021, ""WATER"": 770, ""WEST"": 1181}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 192, ""BUY_SEED"": 44, ""HIRE"": 319, ""SELL"": 199}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 520, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 40, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 106, ""SELL:MILK"": 186, ""SELL:STRAWBERRY"": 134, ""SELL:WHEAT"": 372, ""SELL:WOOL"": 92}",v010b_carrot_half,baseline
