actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,seed,v022_weed_catchup_actions,v022_weed_repairs,v022_weed_retries
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 134, 'WATER': 936, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_medoid_recovery,187842.0,DONE,1,0,0,184345.0,19.094959,starter,3497.0,DONE,0.051625,0.087542,0.262167,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,186957.0,DONE,1,0,0,183450.0,16.331542,starter,3507.0,DONE,0.052833,0.084125,0.142958,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,187013.0,DONE,1,0,0,183506.0,1.407833,starter,3507.0,DONE,0.052166,0.086125,0.142292,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,181104.0,DONE,1,0,0,177601.0,0.365042,starter,3503.0,DONE,0.051541,0.08625,0.121584,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 791, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,177181.0,DONE,1,0,0,173678.0,0.402666,starter,3503.0,DONE,0.053041,0.091125,0.240583,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,176079.0,DONE,1,0,0,176079.0,28.897209,random,0.0,DONE,0.056791,0.110333,0.253333,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,178149.0,DONE,1,0,0,178149.0,31.032416,random,0.0,DONE,0.055625,0.101875,0.220834,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,198027.0,DONE,1,0,0,198027.0,0.477792,random,0.0,DONE,0.058125,0.115584,0.246084,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,181832.0,DONE,1,0,0,181832.0,36.288459,random,0.0,DONE,0.058292,0.12325,0.319208,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_medoid_recovery,176152.0,DONE,1,0,0,176152.0,31.599666,random,0.0,DONE,0.058292,0.124834,0.240167,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 670, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,192286.0,DONE,1,0,0,192286.0,47.01425,random,0.0,DONE,0.057791,0.121625,0.236041,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,182514.0,DONE,1,0,0,182514.0,46.462917,random,0.0,DONE,0.059708,0.11775,0.28,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 670, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,184281.0,DONE,1,0,0,183971.0,41.405541,random,310.0,DONE,0.056625,0.111208,0.272041,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,183962.0,DONE,1,0,0,183952.0,30.374666,random,10.0,DONE,0.059959,0.108708,0.230875,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,186289.0,DONE,1,0,0,186289.0,36.140166,random,0.0,DONE,0.058041,0.115583,0.307458,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,191761.0,DONE,1,0,0,191761.0,0.324208,random,0.0,DONE,0.057208,0.115458,0.247958,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,192705.0,DONE,1,0,0,192255.0,0.309583,random,450.0,DONE,0.0585,0.115542,0.22475,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,106478.0,DONE,1,0,0,4602.0,44.232958,control,101876.0,DONE,0.10475,0.14175,0.239,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,107530.0,DONE,1,0,0,6442.0,0.362042,control,101088.0,DONE,0.101,0.135708,0.156833,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,132038.0,DONE,1,0,0,4756.0,95.321209,control,127282.0,DONE,0.105917,0.145083,0.202791,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,131233.0,DONE,1,0,0,3310.0,0.383459,control,127923.0,DONE,0.102875,0.1345,0.170625,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 931, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,146262.0,DONE,1,0,0,3922.0,0.380958,control,142340.0,DONE,0.107041,0.145042,0.251875,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 99, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,152195.0,DONE,1,0,0,3708.0,0.28675,control,148487.0,DONE,0.100917,0.134292,0.184291,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129415.0,DONE,1,0,0,4350.0,0.366333,control,125065.0,DONE,0.105916,0.143291,0.201375,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129534.0,DONE,1,0,0,4450.0,0.310209,control,125084.0,DONE,0.1015,0.135792,0.177667,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,133538.0,DONE,1,0,0,4891.0,0.368875,control,128647.0,DONE,0.106958,0.142166,0.246833,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,133559.0,DONE,1,0,0,5166.0,0.358792,control,128393.0,DONE,0.102292,0.134375,0.164125,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,112458.0,DONE,1,0,0,5657.0,0.583708,control,106801.0,DONE,0.11375,0.1595,0.356209,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,108768.0,DONE,1,0,0,6022.0,0.351125,control,102746.0,DONE,0.101792,0.134709,0.160583,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 928, 'EAST': 658, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 322, 'DIG': 30, 'DROP': 100, 'HARVEST': 341, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,148332.0,DONE,1,0,0,43841.0,0.35075,baseline,104491.0,DONE,0.107916,0.145084,0.275667,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 929, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,148548.0,DONE,1,0,0,44057.0,0.306833,baseline,104491.0,DONE,0.102083,0.128708,0.1805,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 928, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,112260.0,DONE,1,0,0,44949.0,0.483083,baseline,67311.0,DONE,0.1095,0.148958,0.297542,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1012, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 928, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,113584.0,DONE,1,0,0,42367.0,0.49375,baseline,71217.0,DONE,0.103,0.129916,0.146792,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 927, 'EAST': 659, 'SOUTH': 782, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,139672.0,DONE,1,0,0,47887.0,0.314458,baseline,91785.0,DONE,0.108667,0.144041,0.188625,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 929, 'EAST': 658, 'SOUTH': 782, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,134444.0,DONE,1,0,0,50868.0,0.272875,baseline,83576.0,DONE,0.102334,0.127958,0.148166,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 929, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 437, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,133201.0,DONE,1,0,0,45712.0,0.372458,baseline,87489.0,DONE,0.109667,0.143417,0.229792,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 929, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 437, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,135756.0,DONE,1,0,0,45944.0,17.008834,baseline,89812.0,DONE,0.103875,0.137041,0.195334,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 929, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,128072.0,DONE,1,0,0,28419.0,27.285417,baseline,99653.0,DONE,0.108625,0.142084,0.29325,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 928, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,127917.0,DONE,1,0,0,28264.0,18.251292,baseline,99653.0,DONE,0.103667,0.130125,0.171041,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 928, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,152079.0,DONE,1,0,0,44738.0,0.48675,baseline,107341.0,DONE,0.10925,0.152167,0.272458,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 878, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 928, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 438, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,156649.0,DONE,1,0,0,47434.0,0.299083,baseline,109215.0,DONE,0.105208,0.1325,0.178667,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,106473.0,DONE,1,0,0,5082.0,0.453041,v18,101391.0,DONE,0.106167,0.143,0.285458,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,107524.0,DONE,1,0,0,6916.0,0.363042,v18,100608.0,DONE,0.10275,0.134792,0.161458,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,132465.0,DONE,1,0,0,5623.0,0.348625,v18,126842.0,DONE,0.106875,0.140584,0.257417,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1013, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,131713.0,DONE,1,0,0,5405.0,0.339166,v18,126308.0,DONE,0.104083,0.136958,0.164125,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 931, 'EAST': 659, 'SOUTH': 783, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,146251.0,DONE,1,0,0,3905.0,102.427958,v18,142346.0,DONE,0.10425,0.14425,0.273583,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 99, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,152255.0,DONE,1,0,0,4926.0,0.288292,v18,147329.0,DONE,0.103916,0.133,0.16625,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129673.0,DONE,1,0,0,5498.0,0.417083,v18,124175.0,DONE,0.105333,0.148208,0.250833,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 442, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,129813.0,DONE,1,0,0,6504.0,0.29475,v18,123309.0,DONE,0.103125,0.131917,0.159,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 29, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,133523.0,DONE,1,0,0,4851.0,0.404584,v18,128672.0,DONE,0.1055,0.145167,0.2165,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 933, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 28, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,133650.0,DONE,1,0,0,6024.0,0.362292,v18,127626.0,DONE,0.102875,0.133834,0.1705,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1014, 'WEST': 882, 'PICKUP': 259, 'PLACE': 14, 'PLANT': 134, 'WATER': 932, 'EAST': 659, 'SOUTH': 784, 'FEED': 322, 'CARE': 317, 'PASS': 443, 'COLLECT_FERTILIZER': 321, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v022d_medoid_recovery_tactical,112232.0,DONE,1,0,0,5589.0,114.42125,v18,106643.0,DONE,0.107,0.1515,0.298334,win,0,733,,,
